algorithm,category,size,trial,time_us,char_comparisons
StringQuickSort,reverseSorted,2400,1,58,23328
StringQuickSort,reverseSorted,2400,2,54,23328
StringQuickSort,reverseSorted,2400,3,53,23328
StringQuickSort,reverseSorted,2400,4,52,23328
StringQuickSort,reverseSorted,2400,5,51,23328
StringQuickSort,reverseSorted,2500,1,60,24425
StringQuickSort,reverseSorted,2500,2,58,24425
StringQuickSort,reverseSorted,2500,3,56,24425
StringQuickSort,reverseSorted,2500,4,64,24425
StringQuickSort,reverseSorted,2500,5,55,24425
StringQuickSort,reverseSorted,2600,1,60,25642
StringQuickSort,reverseSorted,2600,2,59,25642
StringQuickSort,reverseSorted,2600,3,58,25642
StringQuickSort,reverseSorted,2600,4,57,25642
StringQuickSort,reverseSorted,2600,5,74,25642
StringQuickSort,reverseSorted,2700,1,70,26911
StringQuickSort,reverseSorted,2700,2,64,26911
StringQuickSort,reverseSorted,2700,3,74,26911
StringQuickSort,reverseSorted,2700,4,74,26911
StringQuickSort,reverseSorted,2700,5,63,26911
StringQuickSort,reverseSorted,2800,1,67,27791
StringQuickSort,reverseSorted,2800,2,65,27791
StringQuickSort,reverseSorted,2800,3,67,27791
StringQuickSort,reverseSorted,2800,4,62,27791
StringQuickSort,reverseSorted,2800,5,63,27791
StringQuickSort,reverseSorted,2900,1,76,29040
StringQuickSort,reverseSorted,2900,2,66,29040
StringQuickSort,reverseSorted,2900,3,73,29040
StringQuickSort,reverseSorted,2900,4,75,29040
StringQuickSort,reverseSorted,2900,5,70,29040
StringQuickSort,reverseSorted,3000,1,80,30243
StringQuickSort,reverseSorted,3000,2,76,30243
StringQuickSort,reverseSorted,3000,3,69,30243
StringQuickSort,reverseSorted,3000,4,72,30243
StringQuickSort,reverseSorted,3000,5,68,30243
StringMergeSort,reverseSorted,100,1,59,345
StringMergeSort,reverseSorted,100,2,45,345
StringMergeSort,reverseSorted,100,3,37,345
StringMergeSort,reverseSorted,100,4,35,345
StringMergeSort,reverseSorted,100,5,44,345
StringMergeSort,reverseSorted,200,1,114,730
StringMergeSort,reverseSorted,200,2,95,730
StringMergeSort,reverseSorted,200,3,126,730
StringMergeSort,reverseSorted,200,4,115,730
StringMergeSort,reverseSorted,200,5,89,730
StringMergeSort,reverseSorted,300,1,139,1064
StringMergeSort,reverseSorted,300,2,138,1064
StringMergeSort,reverseSorted,300,3,133,1064
StringMergeSort,reverseSorted,300,4,128,1064
StringMergeSort,reverseSorted,300,5,127,1064
StringMergeSort,reverseSorted,400,1,197,1479
StringMergeSort,reverseSorted,400,2,203,1479
StringMergeSort,reverseSorted,400,3,186,1479
StringMergeSort,reverseSorted,400,4,178,1479
StringMergeSort,reverseSorted,400,5,180,1479
StringMergeSort,reverseSorted,500,1,245,1823
StringMergeSort,reverseSorted,500,2,256,1823
StringMergeSort,reverseSorted,500,3,268,1823
StringMergeSort,reverseSorted,500,4,255,1823
StringMergeSort,reverseSorted,500,5,247,1823
StringMergeSort,reverseSorted,600,1,298,2159
StringMergeSort,reverseSorted,600,2,294,2159
StringMergeSort,reverseSorted,600,3,301,2159
StringMergeSort,reverseSorted,600,4,291,2159
StringMergeSort,reverseSorted,600,5,290,2159
StringMergeSort,reverseSorted,700,1,358,2529
StringMergeSort,reverseSorted,700,2,403,2529
StringMergeSort,reverseSorted,700,3,371,2529
StringMergeSort,reverseSorted,700,4,362,2529
StringMergeSort,reverseSorted,700,5,359,2529
StringMergeSort,reverseSorted,800,1,431,2918
StringMergeSort,reverseSorted,800,2,470,2918
StringMergeSort,reverseSorted,800,3,446,2918
StringMergeSort,reverseSorted,800,4,558,2918
StringMergeSort,reverseSorted,800,5,492,2918
StringMergeSort,reverseSorted,900,1,482,3303
StringMergeSort,reverseSorted,900,2,493,3303
StringMergeSort,reverseSorted,900,3,486,3303
StringMergeSort,reverseSorted,900,4,553,3303
StringMergeSort,reverseSorted,900,5,515,3303
StringMergeSort,reverseSorted,1000,1,546,3686
StringMergeSort,reverseSorted,1000,2,560,3686
StringMergeSort,reverseSorted,1000,3,540,3686
StringMergeSort,reverseSorted,1000,4,564,3686
StringMergeSort,reverseSorted,1000,5,629,3686
StringMergeSort,reverseSorted,1100,1,621,4093
StringMergeSort,reverseSorted,1100,2,616,4093
StringMergeSort,reverseSorted,1100,3,597,4093
StringMergeSort,reverseSorted,1100,4,637,4093
StringMergeSort,reverseSorted,1100,5,603,4093
StringMergeSort,reverseSorted,1200,1,701,4384
StringMergeSort,reverseSorted,1200,2,670,4384
StringMergeSort,reverseSorted,1200,3,669,4384
StringMergeSort,reverseSorted,1200,4,671,4384
StringMergeSort,reverseSorted,1200,5,665,4384
StringMergeSort,reverseSorted,1300,1,727,4755
StringMergeSort,reverseSorted,1300,2,781,4755
StringMergeSort,reverseSorted,1300,3,741,4755
StringMergeSort,reverseSorted,1300,4,721,4755
StringMergeSort,reverseSorted,1300,5,728,4755
StringMergeSort,reverseSorted,1400,1,801,5094
StringMergeSort,reverseSorted,1400,2,822,5094
StringMergeSort,reverseSorted,1400,3,776,5094
StringMergeSort,reverseSorted,1400,4,775,5094
StringMergeSort,reverseSorted,1400,5,783,5094
StringMergeSort,reverseSorted,1500,1,930,5525
StringMergeSort,reverseSorted,1500,2,935,5525
StringMergeSort,reverseSorted,1500,3,854,5525
StringMergeSort,reverseSorted,1500,4,838,5525
StringMergeSort,reverseSorted,1500,5,844,5525
StringMergeSort,reverseSorted,1600,1,930,5871
StringMergeSort,reverseSorted,1600,2,967,5871
StringMergeSort,reverseSorted,1600,3,968,5871
StringMergeSort,reverseSorted,1600,4,987,5871
StringMergeSort,reverseSorted,1600,5,954,5871
StringMergeSort,reverseSorted,1700,1,1015,6254
StringMergeSort,reverseSorted,1700,2,981,6254
StringMergeSort,reverseSorted,1700,3,1012,6254
StringMergeSort,reverseSorted,1700,4,1104,6254
StringMergeSort,reverseSorted,1700,5,999,6254
StringMergeSort,reverseSorted,1800,1,1026,6684
StringMergeSort,reverseSorted,1800,2,1056,6684
StringMergeSort,reverseSorted,1800,3,1110,6684
StringMergeSort,reverseSorted,1800,4,1123,6684
StringMergeSort,reverseSorted,1800,5,1109,6684
StringMergeSort,reverseSorted,1900,1,1138,7109
StringMergeSort,reverseSorted,1900,2,1103,7109
StringMergeSort,reverseSorted,1900,3,1164,7109
StringMergeSort,reverseSorted,1900,4,1291,7109
StringMergeSort,reverseSorted,1900,5,1114,7109
StringMergeSort,reverseSorted,2000,1,1167,7453
StringMergeSort,reverseSorted,2000,2,1148,7453
StringMergeSort,reverseSorted,2000,3,1143,7453
StringMergeSort,reverseSorted,2000,4,1141,7453
StringMergeSort,reverseSorted,2000,5,1138,7453
StringMergeSort,reverseSorted,2100,1,1236,7882
StringMergeSort,reverseSorted,2100,2,1220,7882
StringMergeSort,reverseSorted,2100,3,1238,7882
StringMergeSort,reverseSorted,2100,4,1291,7882
StringMergeSort,reverseSorted,2100,5,1300,7882
StringMergeSort,reverseSorted,2200,1,1308,8238
StringMergeSort,reverseSorted,2200,2,1380,8238
StringMergeSort,reverseSorted,2200,3,1342,8238
StringMergeSort,reverseSorted,2200,4,1355,8238
StringMergeSort,reverseSorted,2200,5,1265,8238
StringMergeSort,reverseSorted,2300,1,1437,8461
StringMergeSort,reverseSorted,2300,2,1394,8461
StringMergeSort,reverseSorted,2300,3,1409,8461
StringMergeSort,reverseSorted,2300,4,1389,8461
StringMergeSort,reverseSorted,2300,5,1443,8461
StringMergeSort,reverseSorted,2400,1,1414,8799
StringMergeSort,reverseSorted,2400,2,1423,8799
StringMergeSort,reverseSorted,2400,3,1534,8799
StringMergeSort,reverseSorted,2400,4,1528,8799
StringMergeSort,reverseSorted,2400,5,1473,8799
StringMergeSort,reverseSorted,2500,1,1605,9280
StringMergeSort,reverseSorted,2500,2,1527,9280
StringMergeSort,reverseSorted,2500,3,1631,9280
StringMergeSort,reverseSorted,2500,4,1550,9280
StringMergeSort,reverseSorted,2500,5,1592,9280
StringMergeSort,reverseSorted,2600,1,1594,9610
StringMergeSort,reverseSorted,2600,2,1544,9610
StringMergeSort,reverseSorted,2600,3,1553,9610
StringMergeSort,reverseSorted,2600,4,1571,9610
StringMergeSort,reverseSorted,2600,5,1571,9610
StringMergeSort,reverseSorted,2700,1,1628,9932
StringMergeSort,reverseSorted,2700,2,1612,9932
StringMergeSort,reverseSorted,2700,3,1638,9932
StringMergeSort,reverseSorted,2700,4,1598,9932
StringMergeSort,reverseSorted,2700,5,1644,9932
StringMergeSort,reverseSorted,2800,1,1671,10244
StringMergeSort,reverseSorted,2800,2,1700,10244
StringMergeSort,reverseSorted,2800,3,1722,10244
StringMergeSort,reverseSorted,2800,4,1683,10244
StringMergeSort,reverseSorted,2800,5,1745,10244
StringMergeSort,reverseSorted,2900,1,1816,10657
StringMergeSort,reverseSorted,2900,2,1733,10657
StringMergeSort,reverseSorted,2900,3,1727,10657
StringMergeSort,reverseSorted,2900,4,1821,10657
StringMergeSort,reverseSorted,2900,5,1772,10657
StringMergeSort,reverseSorted,3000,1,1795,11108
StringMergeSort,reverseSorted,3000,2,1887,11108
StringMergeSort,reverseSorted,3000,3,1860,11108
StringMergeSort,reverseSorted,3000,4,1820,11108
StringMergeSort,reverseSorted,3000,5,1920,11108
MsdRadixSort,reverseSorted,100,1,37,0
MsdRadixSort,reverseSorted,100,2,40,0
MsdRadixSort,reverseSorted,100,3,27,0
MsdRadixSort,reverseSorted,100,4,24,0
MsdRadixSort,reverseSorted,100,5,23,0
MsdRadixSort,reverseSorted,200,1,59,0
MsdRadixSort,reverseSorted,200,2,57,0
MsdRadixSort,reverseSorted,200,3,54,0
MsdRadixSort,reverseSorted,200,4,52,0
MsdRadixSort,reverseSorted,200,5,52,0
MsdRadixSort,reverseSorted,300,1,88,0
MsdRadixSort,reverseSorted,300,2,86,0
MsdRadixSort,reverseSorted,300,3,84,0
MsdRadixSort,reverseSorted,300,4,82,0
MsdRadixSort,reverseSorted,300,5,81,0
MsdRadixSort,reverseSorted,400,1,117,0
MsdRadixSort,reverseSorted,400,2,116,0
MsdRadixSort,reverseSorted,400,3,114,0
MsdRadixSort,reverseSorted,400,4,113,0
MsdRadixSort,reverseSorted,400,5,111,0
MsdRadixSort,reverseSorted,500,1,144,0
MsdRadixSort,reverseSorted,500,2,142,0
MsdRadixSort,reverseSorted,500,3,141,0
MsdRadixSort,reverseSorted,500,4,139,0
MsdRadixSort,reverseSorted,500,5,139,0
MsdRadixSort,reverseSorted,600,1,168,0
MsdRadixSort,reverseSorted,600,2,173,0
MsdRadixSort,reverseSorted,600,3,196,0
MsdRadixSort,reverseSorted,600,4,166,0
MsdRadixSort,reverseSorted,600,5,164,0
MsdRadixSort,reverseSorted,700,1,226,0
MsdRadixSort,reverseSorted,700,2,201,0
MsdRadixSort,reverseSorted,700,3,201,0
MsdRadixSort,reverseSorted,700,4,199,0
MsdRadixSort,reverseSorted,700,5,198,0
MsdRadixSort,reverseSorted,800,1,254,0
MsdRadixSort,reverseSorted,800,2,230,0
MsdRadixSort,reverseSorted,800,3,230,0
MsdRadixSort,reverseSorted,800,4,227,0
MsdRadixSort,reverseSorted,800,5,226,0
MsdRadixSort,reverseSorted,900,1,261,0
MsdRadixSort,reverseSorted,900,2,383,0
MsdRadixSort,reverseSorted,900,3,296,0
MsdRadixSort,reverseSorted,900,4,300,0
MsdRadixSort,reverseSorted,900,5,303,0
MsdRadixSort,reverseSorted,1000,1,341,0
MsdRadixSort,reverseSorted,1000,2,472,0
MsdRadixSort,reverseSorted,1000,3,319,0
MsdRadixSort,reverseSorted,1000,4,298,0
MsdRadixSort,reverseSorted,1000,5,294,0
MsdRadixSort,reverseSorted,1100,1,327,0
MsdRadixSort,reverseSorted,1100,2,323,0
MsdRadixSort,reverseSorted,1100,3,335,0
MsdRadixSort,reverseSorted,1100,4,325,0
MsdRadixSort,reverseSorted,1100,5,332,0
MsdRadixSort,reverseSorted,1200,1,365,0
MsdRadixSort,reverseSorted,1200,2,356,0
MsdRadixSort,reverseSorted,1200,3,361,0
MsdRadixSort,reverseSorted,1200,4,392,0
MsdRadixSort,reverseSorted,1200,5,407,0
MsdRadixSort,reverseSorted,1300,1,406,0
MsdRadixSort,reverseSorted,1300,2,394,0
MsdRadixSort,reverseSorted,1300,3,430,0
MsdRadixSort,reverseSorted,1300,4,416,0
MsdRadixSort,reverseSorted,1300,5,414,0
MsdRadixSort,reverseSorted,1400,1,427,0
MsdRadixSort,reverseSorted,1400,2,411,0
MsdRadixSort,reverseSorted,1400,3,415,0
MsdRadixSort,reverseSorted,1400,4,405,0
MsdRadixSort,reverseSorted,1400,5,426,0
MsdRadixSort,reverseSorted,1500,1,439,0
MsdRadixSort,reverseSorted,1500,2,475,0
MsdRadixSort,reverseSorted,1500,3,489,0
MsdRadixSort,reverseSorted,1500,4,474,0
MsdRadixSort,reverseSorted,1500,5,483,0
MsdRadixSort,reverseSorted,1600,1,486,0
MsdRadixSort,reverseSorted,1600,2,497,0
MsdRadixSort,reverseSorted,1600,3,501,0
MsdRadixSort,reverseSorted,1600,4,468,0
MsdRadixSort,reverseSorted,1600,5,481,0
MsdRadixSort,reverseSorted,1700,1,491,0
MsdRadixSort,reverseSorted,1700,2,530,0
MsdRadixSort,reverseSorted,1700,3,501,0
MsdRadixSort,reverseSorted,1700,4,505,0
MsdRadixSort,reverseSorted,1700,5,495,0
MsdRadixSort,reverseSorted,1800,1,520,0
MsdRadixSort,reverseSorted,1800,2,520,0
MsdRadixSort,reverseSorted,1800,3,521,0
MsdRadixSort,reverseSorted,1800,4,525,0
MsdRadixSort,reverseSorted,1800,5,532,0
MsdRadixSort,reverseSorted,1900,1,560,0
MsdRadixSort,reverseSorted,1900,2,550,0
MsdRadixSort,reverseSorted,1900,3,561,0
MsdRadixSort,reverseSorted,1900,4,546,0
MsdRadixSort,reverseSorted,1900,5,549,0
MsdRadixSort,reverseSorted,2000,1,625,0
MsdRadixSort,reverseSorted,2000,2,594,0
MsdRadixSort,reverseSorted,2000,3,579,0
MsdRadixSort,reverseSorted,2000,4,578,0
MsdRadixSort,reverseSorted,2000,5,582,0
MsdRadixSort,reverseSorted,2100,1,613,0
MsdRadixSort,reverseSorted,2100,2,634,0
MsdRadixSort,reverseSorted,2100,3,635,0
MsdRadixSort,reverseSorted,2100,4,610,0
MsdRadixSort,reverseSorted,2100,5,609,0
MsdRadixSort,reverseSorted,2200,1,639,0
MsdRadixSort,reverseSorted,2200,2,662,0
MsdRadixSort,reverseSorted,2200,3,678,0
MsdRadixSort,reverseSorted,2200,4,640,0
MsdRadixSort,reverseSorted,2200,5,637,0
MsdRadixSort,reverseSorted,2300,1,666,0
MsdRadixSort,reverseSorted,2300,2,721,0
MsdRadixSort,reverseSorted,2300,3,730,0
MsdRadixSort,reverseSorted,2300,4,719,0
MsdRadixSort,reverseSorted,2300,5,664,0
MsdRadixSort,reverseSorted,2400,1,697,0
MsdRadixSort,reverseSorted,2400,2,694,0
MsdRadixSort,reverseSorted,2400,3,695,0
MsdRadixSort,reverseSorted,2400,4,694,0
MsdRadixSort,reverseSorted,2400,5,694,0
MsdRadixSort,reverseSorted,2500,1,728,0
MsdRadixSort,reverseSorted,2500,2,788,0
MsdRadixSort,reverseSorted,2500,3,795,0
MsdRadixSort,reverseSorted,2500,4,757,0
MsdRadixSort,reverseSorted,2500,5,729,0
MsdRadixSort,reverseSorted,2600,1,761,0
MsdRadixSort,reverseSorted,2600,2,759,0
MsdRadixSort,reverseSorted,2600,3,754,0
MsdRadixSort,reverseSorted,2600,4,812,0
MsdRadixSort,reverseSorted,2600,5,780,0
MsdRadixSort,reverseSorted,2700,1,783,0
MsdRadixSort,reverseSorted,2700,2,845,0
MsdRadixSort,reverseSorted,2700,3,861,0
MsdRadixSort,reverseSorted,2700,4,784,0
MsdRadixSort,reverseSorted,2700,5,787,0
MsdRadixSort,reverseSorted,2800,1,811,0
MsdRadixSort,reverseSorted,2800,2,811,0
MsdRadixSort,reverseSorted,2800,3,847,0
MsdRadixSort,reverseSorted,2800,4,875,0
MsdRadixSort,reverseSorted,2800,5,836,0
MsdRadixSort,reverseSorted,2900,1,840,0
MsdRadixSort,reverseSorted,2900,2,868,0
MsdRadixSort,reverseSorted,2900,3,836,0
MsdRadixSort,reverseSorted,2900,4,876,0
MsdRadixSort,reverseSorted,2900,5,966,0
MsdRadixSort,reverseSorted,3000,1,901,0
MsdRadixSort,reverseSorted,3000,2,877,0
MsdRadixSort,reverseSorted,3000,3,925,0
MsdRadixSort,reverseSorted,3000,4,868,0
MsdRadixSort,reverseSorted,3000,5,927,0
MsdRadixSortWithSwitch,reverseSorted,100,1,15,408
MsdRadixSortWithSwitch,reverseSorted,100,2,9,408
MsdRadixSortWithSwitch,reverseSorted,100,3,10,408
MsdRadixSortWithSwitch,reverseSorted,100,4,9,408
MsdRadixSortWithSwitch,reverseSorted,100,5,9,408
MsdRadixSortWithSwitch,reverseSorted,200,1,22,853
MsdRadixSortWithSwitch,reverseSorted,200,2,16,853
MsdRadixSortWithSwitch,reverseSorted,200,3,15,853
MsdRadixSortWithSwitch,reverseSorted,200,4,14,853
MsdRadixSortWithSwitch,reverseSorted,200,5,14,853
MsdRadixSortWithSwitch,reverseSorted,300,1,26,1266
MsdRadixSortWithSwitch,reverseSorted,300,2,25,1266
MsdRadixSortWithSwitch,reverseSorted,300,3,24,1266
MsdRadixSortWithSwitch,reverseSorted,300,4,22,1266
MsdRadixSortWithSwitch,reverseSorted,300,5,22,1266
MsdRadixSortWithSwitch,reverseSorted,400,1,35,1751
MsdRadixSortWithSwitch,reverseSorted,400,2,33,1751
MsdRadixSortWithSwitch,reverseSorted,400,3,31,1751
MsdRadixSortWithSwitch,reverseSorted,400,4,30,1751
MsdRadixSortWithSwitch,reverseSorted,400,5,29,1751
MsdRadixSortWithSwitch,reverseSorted,500,1,42,2157
MsdRadixSortWithSwitch,reverseSorted,500,2,40,2157
MsdRadixSortWithSwitch,reverseSorted,500,3,39,2157
MsdRadixSortWithSwitch,reverseSorted,500,4,37,2157
MsdRadixSortWithSwitch,reverseSorted,500,5,37,2157
MsdRadixSortWithSwitch,reverseSorted,600,1,51,2578
MsdRadixSortWithSwitch,reverseSorted,600,2,50,2578
MsdRadixSortWithSwitch,reverseSorted,600,3,48,2578
MsdRadixSortWithSwitch,reverseSorted,600,4,47,2578
MsdRadixSortWithSwitch,reverseSorted,600,5,49,2578
MsdRadixSortWithSwitch,reverseSorted,700,1,65,3033
MsdRadixSortWithSwitch,reverseSorted,700,2,65,3033
MsdRadixSortWithSwitch,reverseSorted,700,3,63,3033
MsdRadixSortWithSwitch,reverseSorted,700,4,61,3033
MsdRadixSortWithSwitch,reverseSorted,700,5,60,3033
MsdRadixSortWithSwitch,reverseSorted,800,1,73,3459
MsdRadixSortWithSwitch,reverseSorted,800,2,75,3459
MsdRadixSortWithSwitch,reverseSorted,800,3,71,3459
MsdRadixSortWithSwitch,reverseSorted,800,4,70,3459
MsdRadixSortWithSwitch,reverseSorted,800,5,69,3459
MsdRadixSortWithSwitch,reverseSorted,900,1,84,3910
MsdRadixSortWithSwitch,reverseSorted,900,2,82,3910
MsdRadixSortWithSwitch,reverseSorted,900,3,88,3910
MsdRadixSortWithSwitch,reverseSorted,900,4,80,3910
MsdRadixSortWithSwitch,reverseSorted,900,5,80,3910
MsdRadixSortWithSwitch,reverseSorted,1000,1,94,4368
MsdRadixSortWithSwitch,reverseSorted,1000,2,92,4368
MsdRadixSortWithSwitch,reverseSorted,1000,3,91,4368
MsdRadixSortWithSwitch,reverseSorted,1000,4,89,4368
MsdRadixSortWithSwitch,reverseSorted,1000,5,89,4368
MsdRadixSortWithSwitch,reverseSorted,1100,1,102,4833
MsdRadixSortWithSwitch,reverseSorted,1100,2,102,4833
MsdRadixSortWithSwitch,reverseSorted,1100,3,100,4833
MsdRadixSortWithSwitch,reverseSorted,1100,4,98,4833
MsdRadixSortWithSwitch,reverseSorted,1100,5,97,4833
MsdRadixSortWithSwitch,reverseSorted,1200,1,106,5255
MsdRadixSortWithSwitch,reverseSorted,1200,2,101,5255
MsdRadixSortWithSwitch,reverseSorted,1200,3,101,5255
MsdRadixSortWithSwitch,reverseSorted,1200,4,99,5255
MsdRadixSortWithSwitch,reverseSorted,1200,5,98,5255
MsdRadixSortWithSwitch,reverseSorted,1300,1,111,5673
MsdRadixSortWithSwitch,reverseSorted,1300,2,110,5673
MsdRadixSortWithSwitch,reverseSorted,1300,3,112,5673
MsdRadixSortWithSwitch,reverseSorted,1300,4,109,5673
MsdRadixSortWithSwitch,reverseSorted,1300,5,108,5673
MsdRadixSortWithSwitch,reverseSorted,1400,1,121,6109
MsdRadixSortWithSwitch,reverseSorted,1400,2,119,6109
MsdRadixSortWithSwitch,reverseSorted,1400,3,162,6109
MsdRadixSortWithSwitch,reverseSorted,1400,4,144,6109
MsdRadixSortWithSwitch,reverseSorted,1400,5,138,6109
MsdRadixSortWithSwitch,reverseSorted,1500,1,149,6541
MsdRadixSortWithSwitch,reverseSorted,1500,2,148,6541
MsdRadixSortWithSwitch,reverseSorted,1500,3,154,6541
MsdRadixSortWithSwitch,reverseSorted,1500,4,149,6541
MsdRadixSortWithSwitch,reverseSorted,1500,5,140,6541
MsdRadixSortWithSwitch,reverseSorted,1600,1,153,6979
MsdRadixSortWithSwitch,reverseSorted,1600,2,257,6979
MsdRadixSortWithSwitch,reverseSorted,1600,3,163,6979
MsdRadixSortWithSwitch,reverseSorted,1600,4,141,6979
MsdRadixSortWithSwitch,reverseSorted,1600,5,142,6979
MsdRadixSortWithSwitch,reverseSorted,1700,1,157,7402
MsdRadixSortWithSwitch,reverseSorted,1700,2,147,7402
MsdRadixSortWithSwitch,reverseSorted,1700,3,145,7402
MsdRadixSortWithSwitch,reverseSorted,1700,4,145,7402
MsdRadixSortWithSwitch,reverseSorted,1700,5,144,7402
MsdRadixSortWithSwitch,reverseSorted,1800,1,160,7854
MsdRadixSortWithSwitch,reverseSorted,1800,2,162,7854
MsdRadixSortWithSwitch,reverseSorted,1800,3,157,7854
MsdRadixSortWithSwitch,reverseSorted,1800,4,154,7854
MsdRadixSortWithSwitch,reverseSorted,1800,5,154,7854
MsdRadixSortWithSwitch,reverseSorted,1900,1,167,8313
MsdRadixSortWithSwitch,reverseSorted,1900,2,169,8313
MsdRadixSortWithSwitch,reverseSorted,1900,3,163,8313
MsdRadixSortWithSwitch,reverseSorted,1900,4,165,8313
MsdRadixSortWithSwitch,reverseSorted,1900,5,163,8313
MsdRadixSortWithSwitch,reverseSorted,2000,1,176,8746
MsdRadixSortWithSwitch,reverseSorted,2000,2,176,8746
MsdRadixSortWithSwitch,reverseSorted,2000,3,176,8746
MsdRadixSortWithSwitch,reverseSorted,2000,4,181,8746
MsdRadixSortWithSwitch,reverseSorted,2000,5,195,8746
MsdRadixSortWithSwitch,reverseSorted,2100,1,192,9191
MsdRadixSortWithSwitch,reverseSorted,2100,2,192,9191
MsdRadixSortWithSwitch,reverseSorted,2100,3,184,9191
MsdRadixSortWithSwitch,reverseSorted,2100,4,189,9191
MsdRadixSortWithSwitch,reverseSorted,2100,5,178,9191
MsdRadixSortWithSwitch,reverseSorted,2200,1,192,9621
MsdRadixSortWithSwitch,reverseSorted,2200,2,263,9621
MsdRadixSortWithSwitch,reverseSorted,2200,3,202,9621
MsdRadixSortWithSwitch,reverseSorted,2200,4,208,9621
MsdRadixSortWithSwitch,reverseSorted,2200,5,191,9621
MsdRadixSortWithSwitch,reverseSorted,2300,1,202,10047
MsdRadixSortWithSwitch,reverseSorted,2300,2,199,10047
MsdRadixSortWithSwitch,reverseSorted,2300,3,201,10047
MsdRadixSortWithSwitch,reverseSorted,2300,4,199,10047
MsdRadixSortWithSwitch,reverseSorted,2300,5,196,10047
MsdRadixSortWithSwitch,reverseSorted,2400,1,210,10482
MsdRadixSortWithSwitch,reverseSorted,2400,2,210,10482
MsdRadixSortWithSwitch,reverseSorted,2400,3,208,10482
MsdRadixSortWithSwitch,reverseSorted,2400,4,205,10482
MsdRadixSortWithSwitch,reverseSorted,2400,5,203,10482
MsdRadixSortWithSwitch,reverseSorted,2500,1,217,10927
MsdRadixSortWithSwitch,reverseSorted,2500,2,220,10927
MsdRadixSortWithSwitch,reverseSorted,2500,3,217,10927
MsdRadixSortWithSwitch,reverseSorted,2500,4,214,10927
MsdRadixSortWithSwitch,reverseSorted,2500,5,214,10927
MsdRadixSortWithSwitch,reverseSorted,2600,1,228,11385
MsdRadixSortWithSwitch,reverseSorted,2600,2,228,11385
MsdRadixSortWithSwitch,reverseSorted,2600,3,223,11385
MsdRadixSortWithSwitch,reverseSorted,2600,4,231,11385
MsdRadixSortWithSwitch,reverseSorted,2600,5,229,11385
MsdRadixSortWithSwitch,reverseSorted,2700,1,236,11821
MsdRadixSortWithSwitch,reverseSorted,2700,2,236,11821
MsdRadixSortWithSwitch,reverseSorted,2700,3,254,11821
MsdRadixSortWithSwitch,reverseSorted,2700,4,230,11821
MsdRadixSortWithSwitch,reverseSorted,2700,5,242,11821
MsdRadixSortWithSwitch,reverseSorted,2800,1,258,12255
MsdRadixSortWithSwitch,reverseSorted,2800,2,265,12255
MsdRadixSortWithSwitch,reverseSorted,2800,3,260,12255
MsdRadixSortWithSwitch,reverseSorted,2800,4,263,12255
MsdRadixSortWithSwitch,reverseSorted,2800,5,261,12255
MsdRadixSortWithSwitch,reverseSorted,2900,1,266,12683
MsdRadixSortWithSwitch,reverseSorted,2900,2,256,12683
MsdRadixSortWithSwitch,reverseSorted,2900,3,256,12683
MsdRadixSortWithSwitch,reverseSorted,2900,4,253,12683
MsdRadixSortWithSwitch,reverseSorted,2900,5,250,12683
MsdRadixSortWithSwitch,reverseSorted,3000,1,263,13139
MsdRadixSortWithSwitch,reverseSorted,3000,2,305,13139
MsdRadixSortWithSwitch,reverseSorted,3000,3,282,13139
MsdRadixSortWithSwitch,reverseSorted,3000,4,278,13139
MsdRadixSortWithSwitch,reverseSorted,3000,5,286,13139
QuickSort,almostSorted,100,1,20,14883
QuickSort,almostSorted,100,2,20,14883
QuickSort,almostSorted,100,3,16,14883
QuickSort,almostSorted,100,4,14,14883
QuickSort,almostSorted,100,5,14,14883
QuickSort,almostSorted,200,1,36,31309
QuickSort,almostSorted,200,2,37,31309
QuickSort,almostSorted,200,3,32,31309
QuickSort,almostSorted,200,4,31,31309
QuickSort,almostSorted,200,5,29,31309
QuickSort,almostSorted,300,1,47,44090
QuickSort,almostSorted,300,2,45,44090
QuickSort,almostSorted,300,3,43,44090
QuickSort,almostSorted,300,4,41,44090
QuickSort,almostSorted,300,5,40,44090
QuickSort,almostSorted,400,1,65,59611
QuickSort,almostSorted,400,2,62,59611
QuickSort,almostSorted,400,3,59,59611
QuickSort,almostSorted,400,4,57,59611
QuickSort,almostSorted,400,5,60,59611
QuickSort,almostSorted,500,1,76,71851
QuickSort,almostSorted,500,2,77,71851
QuickSort,almostSorted,500,3,75,71851
QuickSort,almostSorted,500,4,73,71851
QuickSort,almostSorted,500,5,85,71851
QuickSort,almostSorted,600,1,95,88687
QuickSort,almostSorted,600,2,92,88687
QuickSort,almostSorted,600,3,90,88687
QuickSort,almostSorted,600,4,87,88687
QuickSort,almostSorted,600,5,94,88687
QuickSort,almostSorted,700,1,111,99782
QuickSort,almostSorted,700,2,105,99782
QuickSort,almostSorted,700,3,104,99782
QuickSort,almostSorted,700,4,99,99782
QuickSort,almostSorted,700,5,97,99782
QuickSort,almostSorted,800,1,122,116996
QuickSort,almostSorted,800,2,120,116996
QuickSort,almostSorted,800,3,117,116996
QuickSort,almostSorted,800,4,115,116996
QuickSort,almostSorted,800,5,113,116996
QuickSort,almostSorted,900,1,142,134304
QuickSort,almostSorted,900,2,140,134304
